station_code,station_name,site_type,latitude,longitude,date,pm25,pm25_hours,pm10,pm10_hours,no2,no2_hours,o3,o3_hours
SWA1,Swansea Roadside,Urban Traffic,51.632696,-3.947374,2026-06-09 00:00:00+00:00,7.333333333333333,24,17.51245833333333,24,4.3680562499999995,24,,0
WREX,Wrexham,Urban Traffic,53.042282,-3.002829,2026-06-09 00:00:00+00:00,2.5058333333333334,24,5.1656249999999995,24,2.712798695652174,23,,0
CARD,Cardiff Centre,Urban Background,51.48178,-3.17625,2026-06-10 00:00:00+00:00,6.416666666666667,24,10.628124999999999,24,8.029199583333334,24,54.353722499999996,24
CHP,Chepstow A48,Urban Traffic,51.638094,-2.678731,2026-06-10 00:00:00+00:00,7.25,24,8.575083333333334,24,15.659843333333333,24,,0
NPT3,Newport,Urban Background,51.601203,-2.977281,2026-06-10 00:00:00+00:00,3.6113750000000002,24,7.78125,24,3.4591154166666667,24,,0
PEMB,Narberth,Rural Background,51.782616,-4.69237,2026-06-10 00:00:00+00:00,3.4561666666666664,24,7.8531249999999995,24,0.797235,24,55.14576541666668,24
PT4,Port Talbot Margam,Urban Industrial,51.58395,-3.770822,2026-06-10 00:00:00+00:00,7.043478260869565,23,23.234714285714283,21,5.245838260869565,23,56.91866608695652,23
SWA1,Swansea Roadside,Urban Traffic,51.632696,-3.947374,2026-06-10 00:00:00+00:00,6.125,24,13.285291666666666,24,5.751657916666667,24,,0
WREX,Wrexham,Urban Traffic,53.042282,-3.002829,2026-06-10 00:00:00+00:00,1.6548749999999999,24,3.669791666666667,24,2.7966320833333334,24,,0
CARD,Cardiff Centre,Urban Background,51.48178,-3.17625,2026-06-11 00:00:00+00:00,4.0,24,8.172458333333333,24,9.031705,24,39.43378583333334,24
CHP,Chepstow A48,Urban Traffic,51.638094,-2.678731,2026-06-11 00:00:00+00:00,4.041666666666667,24,7.769875,24,13.103909166666668,24,,0
NPT3,Newport,Urban Background,51.601203,-2.977281,2026-06-11 00:00:00+00:00,3.16925,24,6.292708333333334,24,4.38693625,24,,0
PEMB,Narberth,Rural Background,51.782616,-4.69237,2026-06-11 00:00:00+00:00,3.873791666666667,24,6.661458333333333,24,0.5682920833333334,24,40.90977166666667,24
PT4,Port Talbot Margam,Urban Industrial,51.58395,-3.770822,2026-06-11 00:00:00+00:00,6.583333333333333,24,16.385083333333334,24,6.751725833333334,24,41.13290250000001,24
SWA1,Swansea Roadside,Urban Traffic,51.632696,-3.947374,2026-06-11 00:00:00+00:00,8.541666666666666,24,11.755416666666667,24,5.546741666666667,24,,0
WREX,Wrexham,Urban Traffic,53.042282,-3.002829,2026-06-11 00:00:00+00:00,1.9220833333333334,24,3.74375,24,4.830257083333334,24,,0
CARD,Cardiff Centre,Urban Background,51.48178,-3.17625,2026-06-12 00:00:00+00:00,3.4166666666666665,24,6.401,24,4.28596,24,29.950053333333333,24
CHP,Chepstow A48,Urban Traffic,51.638094,-2.678731,2026-06-12 00:00:00+00:00,4.041666666666667,24,4.911583333333334,24,9.37727347826087,23,,0
NPT3,Newport,Urban Background,51.601203,-2.977281,2026-06-12 00:00:00+00:00,2.3240416666666666,24,5.477083333333333,24,1.2723108333333333,24,,0
PEMB,Narberth,Rural Background,51.782616,-4.69237,2026-06-12 00:00:00+00:00,3.7568750000000004,24,7.194791666666667,24,0.4280825,24,31.33526333333334,24
PT4,Port Talbot Margam,Urban Industrial,51.58395,-3.770822,2026-06-12 00:00:00+00:00,5.375,24,11.433375,24,1.9121499999999998,24,31.74063916666667,24
SWA1,Swansea Roadside,Urban Traffic,51.632696,-3.947374,2026-06-12 00:00:00+00:00,6.416666666666667,24,11.151541666666667,24,3.5039116666666668,24,,0
WREX,Wrexham,Urban Traffic,53.042282,-3.002829,2026-06-12 00:00:00+00:00,2.8558749999999997,24,6.108333333333333,24,2.1221783333333333,24,,0
CARD,Cardiff Centre,Urban Background,51.48178,-3.17625,2026-06-13 00:00:00+00:00,7.583333333333333,24,15.942375,24,6.8579179166666675,24,58.60290041666667,24
CHP,Chepstow A48,Urban Traffic,51.638094,-2.678731,2026-06-13 00:00:00+00:00,6.833333333333333,24,11.513875,24,12.92116956521739,23,,0
NPT3,Newport,Urban Background,51.601203,-2.977281,2026-06-13 00:00:00+00:00,5.122916666666667,24,10.856250000000001,24,4.23566375,24,,0
PEMB,Narberth,Rural Background,51.782616,-4.69237,2026-06-13 00:00:00+00:00,5.111083333333333,24,10.592708333333333,24,1.2131233333333333,24,55.35503666666667,24
PT4,Port Talbot Margam,Urban Industrial,51.58395,-3.770822,2026-06-13 00:00:00+00:00,7.75,24,17.834416666666666,24,5.267345416666667,24,55.94127375,24
SWA1,Swansea Roadside,Urban Traffic,51.632696,-3.947374,2026-06-13 00:00:00+00:00,9.0,24,14.774791666666667,24,6.342055833333333,24,,0
WREX,Wrexham,Urban Traffic,53.042282,-3.002829,2026-06-13 00:00:00+00:00,2.9088333333333334,24,5.570833333333333,24,1.7841379166666667,24,,0
CARD,Cardiff Centre,Urban Background,51.48178,-3.17625,2026-06-14 00:00:00+00:00,6.958333333333333,24,12.520208333333334,24,9.898909999999999,24,51.966505000000005,24
CHP,Chepstow A48,Urban Traffic,51.638094,-2.678731,2026-06-14 00:00:00+00:00,6.75,24,9.29975,24,13.0944375,24,,0
NPT3,Newport,Urban Background,51.601203,-2.977281,2026-06-14 00:00:00+00:00,4.761166666666667,24,8.859375,24,6.429353333333334,24,,0
PEMB,Narberth,Rural Background,51.782616,-4.69237,2026-06-14 00:00:00+00:00,5.037333333333334,24,11.020833333333334,24,1.7685458333333333,24,55.05498833333334,24
PT4,Port Talbot Margam,Urban Industrial,51.58395,-3.770822,2026-06-14 00:00:00+00:00,8.125,24,15.217625,24,6.07917,24,50.821055833333325,24
SWA1,Swansea Roadside,Urban Traffic,51.632696,-3.947374,2026-06-14 00:00:00+00:00,11.625,24,17.471999999999998,24,14.294152083333332,24,,0
WREX,Wrexham,Urban Traffic,53.042282,-3.002829,2026-06-14 00:00:00+00:00,3.580916666666667,24,6.190625,24,6.501191666666667,24,,0
CARD,Cardiff Centre,Urban Background,51.48178,-3.17625,2026-06-15 00:00:00+00:00,6.125,24,11.835958333333332,24,7.7143813043478255,23,63.63234083333335,24
CHP,Chepstow A48,Urban Traffic,51.638094,-2.678731,2026-06-15 00:00:00+00:00,7.636363636363637,22,12.770652173913044,23,17.724026818181816,22,,0
NPT3,Newport,Urban Background,51.601203,-2.977281,2026-06-15 00:00:00+00:00,5.470666666666666,24,12.026041666666666,24,7.3686766666666665,24,,0
PEMB,Narberth,Rural Background,51.782616,-4.69237,2026-06-15 00:00:00+00:00,5.360625,24,14.049999999999999,24,2.8759430434782614,23,59.80586416666667,24
PT4,Port Talbot Margam,Urban Industrial,51.58395,-3.770822,2026-06-15 00:00:00+00:00,7.666666666666667,24,13.929375,24,5.28717,24,66.71528208333334,24
SWA1,Swansea Roadside,Urban Traffic,51.632696,-3.947374,2026-06-15 00:00:00+00:00,8.958333333333334,24,14.976166666666666,24,11.653507083333333,24,,0
WREX,Wrexham,Urban Traffic,53.042282,-3.002829,2026-06-15 00:00:00+00:00,7.903874999999999,24,11.914583333333333,24,11.4080025,24,,0
CARD,Cardiff Centre,Urban Background,51.48178,-3.17625,2026-06-16 00:00:00+00:00,4.833333333333333,24,6.481583333333333,24,8.481646666666666,24,43.551995833333336,24
CHP,Chepstow A48,Urban Traffic,51.638094,-2.678731,2026-06-16 00:00:00+00:00,4.833333333333333,24,7.447791666666667,24,15.320377916666667,24,,0
NPT3,Newport,Urban Background,51.601203,-2.977281,2026-06-16 00:00:00+00:00,3.4955,24,7.542708333333334,24,3.930593333333333,24,,0
PEMB,Narberth,Rural Background,51.782616,-4.69237,2026-06-16 00:00:00+00:00,2.5247083333333333,24,3.9125,24,1.7163891666666666,24,39.04504041666666,24
PT4,Port Talbot Margam,Urban Industrial,51.58395,-3.770822,2026-06-16 00:00:00+00:00,6.875,24,13.446333333333333,24,5.95514875,24,44.3530475,24
SWA1,Swansea Roadside,Urban Traffic,51.632696,-3.947374,2026-06-16 00:00:00+00:00,5.666666666666667,24,7.930833333333333,24,6.209522499999999,24,,0
WREX,Wrexham,Urban Traffic,53.042282,-3.002829,2026-06-16 00:00:00+00:00,2.5766666666666667,24,5.0718749999999995,24,6.5732025,24,,0
CARD,Cardiff Centre,Urban Background,51.48178,-3.17625,2026-06-17 00:00:00+00:00,3.625,24,5.555666666666667,24,10.729622083333334,24,30.834259166666666,24
CHP,Chepstow A48,Urban Traffic,51.638094,-2.678731,2026-06-17 00:00:00+00:00,3.7083333333333335,24,6.11925,24,12.91096125,24,,0
NPT3,Newport,Urban Background,51.601203,-2.977281,2026-06-17 00:00:00+00:00,2.9786249999999996,24,5.204166666666667,24,5.331439166666667,24,,0
PEMB,Narberth,Rural Background,51.782616,-4.69237,2026-06-17 00:00:00+00:00,2.8519583333333336,24,7.679166666666666,24,1.28898625,24,43.920646250000004,24
PT4,Port Talbot Margam,Urban Industrial,51.58395,-3.770822,2026-06-17 00:00:00+00:00,6.416666666666667,24,10.145125,24,8.024035833333334,24,38.1324225,24
SWA1,Swansea Roadside,Urban Traffic,51.632696,-3.947374,2026-06-17 00:00:00+00:00,6.5,24,6.481583333333333,24,5.736391666666666,24,,0
WREX,Wrexham,Urban Traffic,53.042282,-3.002829,2026-06-17 00:00:00+00:00,2.31325,24,4.309375,24,4.031410416666667,24,,0
CARD,Cardiff Centre,Urban Background,51.48178,-3.17625,2026-06-18 00:00:00+00:00,2.9583333333333335,24,5.716666666666666,24,9.683717916666668,24,35.78609041666667,24
CHP,Chepstow A48,Urban Traffic,51.638094,-2.678731,2026-06-18 00:00:00+00:00,3.25,24,6.320458333333334,24,14.238014166666666,24,,0
NPT3,Newport,Urban Background,51.601203,-2.977281,2026-06-18 00:00:00+00:00,3.276375,24,7.4281250000000005,24,4.823365833333333,24,,0
PEMB,Narberth,Rural Background,51.782616,-4.69237,2026-06-18 00:00:00+00:00,2.551083333333333,24,6.716666666666666,24,1.1311654166666667,24,41.96375208333333,24
PT4,Port Talbot Margam,Urban Industrial,51.58395,-3.770822,2026-06-18 00:00:00+00:00,5.5,24,9.259375,24,6.874738333333333,24,37.69932750000001,24
SWA1,Swansea Roadside,Urban Traffic,51.632696,-3.947374,2026-06-18 00:00:00+00:00,5.666666666666667,24,8.736083333333333,24,9.453680416666666,24,,0
WREX,Wrexham,Urban Traffic,53.042282,-3.002829,2026-06-18 00:00:00+00:00,2.5157083333333334,24,5.385416666666667,24,6.6147012499999995,24,,0
CARD,Cardiff Centre,Urban Background,51.48178,-3.17625,2026-06-19 00:00:00+00:00,3.4166666666666665,24,5.958125,24,10.004176666666668,24,35.30518250000001,24
CHP,Chepstow A48,Urban Traffic,51.638094,-2.678731,2026-06-19 00:00:00+00:00,2.4166666666666665,24,5.273875,24,14.277704166666666,24,,0
NPT3,Newport,Urban Background,51.601203,-2.977281,2026-06-19 00:00:00+00:00,3.2921666666666667,24,7.860416666666667,24,4.176547083333333,24,,0
PEMB,Narberth,Rural Background,51.782616,-4.69237,2026-06-19 00:00:00+00:00,1.8062500000000001,24,7.4125000000000005,24,1.6171114285714285,21,39.02494458333333,24
PT4,Port Talbot Margam,Urban Industrial,51.58395,-3.770822,2026-06-19 00:00:00+00:00,5.666666666666667,24,10.587875,24,6.84571875,24,38.4303925,24
SWA1,Swansea Roadside,Urban Traffic,51.632696,-3.947374,2026-06-19 00:00:00+00:00,6.333333333333333,24,7.890666666666667,24,8.542440416666667,24,,0
WREX,Wrexham,Urban Traffic,53.042282,-3.002829,2026-06-19 00:00:00+00:00,1.328625,24,4.171875,24,6.360516666666666,24,,0
CARD,Cardiff Centre,Urban Background,51.48178,-3.17625,2026-06-20 00:00:00+00:00,4.208333333333333,24,5.917916666666667,24,10.89669,24,39.93340416666667,24
CHP,Chepstow A48,Urban Traffic,51.638094,-2.678731,2026-06-20 00:00:00+00:00,3.4583333333333335,24,4.6297500000000005,24,15.283045833333333,24,,0
NPT3,Newport,Urban Background,51.601203,-2.977281,2026-06-20 00:00:00+00:00,2.563875,24,5.026041666666667,24,5.4547349999999994,24,,0
PEMB,Narberth,Rural Background,51.782616,-4.69237,2026-06-20 00:00:00+00:00,1.7275833333333335,24,5.351041666666667,24,,0,47.85106583333334,24
PT4,Port Talbot Margam,Urban Industrial,51.58395,-3.770822,2026-06-20 00:00:00+00:00,,12,,12,,12,,12
SWA1,Swansea Roadside,Urban Traffic,51.632696,-3.947374,2026-06-20 00:00:00+00:00,8.083333333333334,24,8.252958333333334,24,8.69498125,24,,0
WREX,Wrexham,Urban Traffic,53.042282,-3.002829,2026-06-20 00:00:00+00:00,2.0450833333333334,24,3.834375,24,5.8496275,24,,0
CARD,Cardiff Centre,Urban Background,51.48178,-3.17625,2026-06-21 00:00:00+00:00,5.791666666666667,24,9.259375,24,11.425704166666668,24,53.682252500000004,24
CHP,Chepstow A48,Urban Traffic,51.638094,-2.678731,2026-06-21 00:00:00+00:00,4.375,24,6.119291666666666,24,14.331223333333334,24,,0
NPT3,Newport,Urban Background,51.601203,-2.977281,2026-06-21 00:00:00+00:00,2.8026666666666666,24,6.004166666666666,24,6.866844583333333,24,,0
PEMB,Narberth,Rural Background,51.782616,-4.69237,2026-06-21 00:00:00+00:00,2.029375,24,4.5375000000000005,24,,0,53.26232333333332,24
PT4,Port Talbot Margam,Urban Industrial,51.58395,-3.770822,2026-06-21 00:00:00+00:00,,0,,0,,0,,0
SWA1,Swansea Roadside,Urban Traffic,51.632696,-3.947374,2026-06-21 00:00:00+00:00,8.291666666666666,24,10.306083333333333,24,11.956299583333333,24,,0
WREX,Wrexham,Urban Traffic,53.042282,-3.002829,2026-06-21 00:00:00+00:00,2.6670833333333337,24,4.832291666666667,24,8.464320416666666,24,,0
CARD,Cardiff Centre,Urban Background,51.48178,-3.17625,2026-06-22 00:00:00+00:00,6.166666666666667,24,12.761916666666666,24,9.608617826086956,23,73.44107000000001,24
CHP,Chepstow A48,Urban Traffic,51.638094,-2.678731,2026-06-22 00:00:00+00:00,6.375,24,11.674958333333334,24,19.137931666666667,24,,0
NPT3,Newport,Urban Background,51.601203,-2.977281,2026-06-22 00:00:00+00:00,6.0612916666666665,24,12.317708333333334,24,11.808247083333333,24,,0
PEMB,Narberth,Rural Background,51.782616,-4.69237,2026-06-22 00:00:00+00:00,5.445166666666666,24,14.555208333333333,24,,9,74.91774791666667,24
PT4,Port Talbot Margam,Urban Industrial,51.58395,-3.770822,2026-06-22 00:00:00+00:00,,10,,10,,13,,12
SWA1,Swansea Roadside,Urban Traffic,51.632696,-3.947374,2026-06-22 00:00:00+00:00,13.304347826086957,23,16.719434782608694,23,20.23441,23,,0
WREX,Wrexham,Urban Traffic,53.042282,-3.002829,2026-06-22 00:00:00+00:00,3.7883750000000003,24,9.125,24,9.18330125,24,,0
CARD,Cardiff Centre,Urban Background,51.48178,-3.17625,2026-06-23 00:00:00+00:00,13.708333333333334,24,23.22908333333333,24,10.804387391304347,23,90.38580791666669,24
CHP,Chepstow A48,Urban Traffic,51.638094,-2.678731,2026-06-23 00:00:00+00:00,10.583333333333334,24,20.330416666666668,24,24.27160375,24,,0
NPT3,Newport,Urban Background,51.601203,-2.977281,2026-06-23 00:00:00+00:00,12.571833333333332,24,25.680208333333336,24,10.157732916666667,24,,0
PEMB,Narberth,Rural Background,51.782616,-4.69237,2026-06-23 00:00:00+00:00,10.639791666666666,24,19.177083333333332,24,4.3878337499999995,24,92.30736333333333,24
PT4,Port Talbot Margam,Urban Industrial,51.58395,-3.770822,2026-06-23 00:00:00+00:00,15.0,23,28.775913043478262,23,13.164758181818183,22,78.6609504347826,23
SWA1,Swansea Roadside,Urban Traffic,51.632696,-3.947374,2026-06-23 00:00:00+00:00,18.875,24,26.288625,24,16.631770416666665,24,,0
WREX,Wrexham,Urban Traffic,53.042282,-3.002829,2026-06-23 00:00:00+00:00,9.285583333333333,24,16.770833333333332,24,13.439491304347825,23,,0
CARD,Cardiff Centre,Urban Background,51.48178,-3.17625,2026-06-24 00:00:00+00:00,13.782608695652174,23,25.362666666666666,24,13.319213913043479,23,80.09062875000001,24
CHP,Chepstow A48,Urban Traffic,51.638094,-2.678731,2026-06-24 00:00:00+00:00,11.541666666666666,24,17.109875,24,20.186295,24,,0
NPT3,Newport,Urban Background,51.601203,-2.977281,2026-06-24 00:00:00+00:00,12.11575,24,23.046875,24,9.046881666666666,24,,0
PEMB,Narberth,Rural Background,51.782616,-4.69237,2026-06-24 00:00:00+00:00,11.444625,24,23.05,24,3.4016208333333338,24,84.98425333333333,24
PT4,Port Talbot Margam,Urban Industrial,51.58395,-3.770822,2026-06-24 00:00:00+00:00,20.291666666666668,24,47.58533333333333,24,14.070032916666667,24,76.67853666666667,24
SWA1,Swansea Roadside,Urban Traffic,51.632696,-3.947374,2026-06-24 00:00:00+00:00,23.666666666666668,24,30.717125,24,18.995361666666668,24,,0
WREX,Wrexham,Urban Traffic,53.042282,-3.002829,2026-06-24 00:00:00+00:00,7.724166666666666,24,13.133333333333333,24,12.404077083333334,24,,0
CARD,Cardiff Centre,Urban Background,51.48178,-3.17625,2026-06-25 00:00:00+00:00,13.666666666666666,24,27.738,24,10.607867391304348,23,114.87471125,24
CHP,Chepstow A48,Urban Traffic,51.638094,-2.678731,2026-06-25 00:00:00+00:00,14.19047619047619,21,27.361,22,22.007115454545456,22,,0
NPT3,Newport,Urban Background,51.601203,-2.977281,2026-06-25 00:00:00+00:00,14.813249999999998,24,31.70625,24,10.744007083333335,24,,0
PEMB,Narberth,Rural Background,51.782616,-4.69237,2026-06-25 00:00:00+00:00,13.181999999999999,23,31.108695652173914,23,4.906432727272727,22,122.94797181818181,22
PT4,Port Talbot Margam,Urban Industrial,51.58395,-3.770822,2026-06-25 00:00:00+00:00,17.0,24,32.81045833333334,24,6.9487145833333335,24,122.27681666666666,24
SWA1,Swansea Roadside,Urban Traffic,51.632696,-3.947374,2026-06-25 00:00:00+00:00,22.125,24,35.70908333333333,24,22.389179166666665,24,,0
WREX,Wrexham,Urban Traffic,53.042282,-3.002829,2026-06-25 00:00:00+00:00,8.447333333333333,24,18.238541666666666,24,12.257292083333333,24,,0
CARD,Cardiff Centre,Urban Background,51.48178,-3.17625,2026-06-26 00:00:00+00:00,12.291666666666666,24,22.18225,24,9.962940434782608,23,90.61586916666668,24
CHP,Chepstow A48,Urban Traffic,51.638094,-2.678731,2026-06-26 00:00:00+00:00,12.583333333333334,24,19.525208333333335,24,22.9021875,24,,0
NPT3,Newport,Urban Background,51.601203,-2.977281,2026-06-26 00:00:00+00:00,13.2125,24,25.729166666666668,24,8.877100833333333,24,,0
PEMB,Narberth,Rural Background,51.782616,-4.69237,2026-06-26 00:00:00+00:00,9.628541666666667,24,17.930208333333333,24,3.4795149999999997,24,72.80909583333333,24
PT4,Port Talbot Margam,Urban Industrial,51.58395,-3.770822,2026-06-26 00:00:00+00:00,13.916666666666666,24,26.5705,24,7.880657500000001,24,85.82203,24
SWA1,Swansea Roadside,Urban Traffic,51.632696,-3.947374,2026-06-26 00:00:00+00:00,15.041666666666666,24,22.142041666666668,24,10.536925833333333,24,,0
WREX,Wrexham,Urban Traffic,53.042282,-3.002829,2026-06-26 00:00:00+00:00,11.202833333333333,24,20.123958333333334,24,12.873391304347827,23,,0
CARD,Cardiff Centre,Urban Background,51.48178,-3.17625,2026-06-27 00:00:00+00:00,5.25,24,9.742666666666667,24,7.334472608695652,23,61.862542916666676,24
CHP,Chepstow A48,Urban Traffic,51.638094,-2.678731,2026-06-27 00:00:00+00:00,4.416666666666667,24,8.172541666666666,24,15.419364166666668,24,,0
NPT3,Newport,Urban Background,51.601203,-2.977281,2026-06-27 00:00:00+00:00,4.330875,24,9.671875,24,6.27839875,24,,0
PEMB,Narberth,Rural Background,51.782616,-4.69237,2026-06-27 00:00:00+00:00,4.929250000000001,24,8.776041666666666,24,2.5474912499999998,24,56.019577916666684,24
PT4,Port Talbot Margam,Urban Industrial,51.58395,-3.770822,2026-06-27 00:00:00+00:00,6.25,24,14.050208333333332,24,6.8351670833333324,24,57.05692500000001,24
SWA1,Swansea Roadside,Urban Traffic,51.632696,-3.947374,2026-06-27 00:00:00+00:00,8.333333333333334,24,13.365708333333332,24,9.186700833333333,24,,0
WREX,Wrexham,Urban Traffic,53.042282,-3.002829,2026-06-27 00:00:00+00:00,3.657625,24,8.405208333333333,24,5.737659166666667,24,,0
CARD,Cardiff Centre,Urban Background,51.48178,-3.17625,2026-06-28 00:00:00+00:00,5.208333333333333,24,11.876249999999999,24,5.897504782608695,23,56.53444041666666,24
CHP,Chepstow A48,Urban Traffic,51.638094,-2.678731,2026-06-28 00:00:00+00:00,5.416666666666667,24,7.608875,24,11.27976875,24,,0
NPT3,Newport,Urban Background,51.601203,-2.977281,2026-06-28 00:00:00+00:00,3.436541666666667,24,7.954166666666667,24,1.5369325,24,,0
PEMB,Narberth,Rural Background,51.782616,-4.69237,2026-06-28 00:00:00+00:00,3.8207916666666666,24,8.942708333333334,24,2.07131875,24,52.34000583333333,24
PT4,Port Talbot Margam,Urban Industrial,51.58395,-3.770822,2026-06-28 00:00:00+00:00,5.708333333333333,24,16.385166666666667,24,2.659050833333333,24,58.07071333333334,24
SWA1,Swansea Roadside,Urban Traffic,51.632696,-3.947374,2026-06-28 00:00:00+00:00,7.458333333333333,24,13.36575,24,3.4652708333333333,24,,0
WREX,Wrexham,Urban Traffic,53.042282,-3.002829,2026-06-28 00:00:00+00:00,2.2847916666666666,24,5.005208333333333,24,2.3388483333333334,24,,0
CARD,Cardiff Centre,Urban Background,51.48178,-3.17625,2026-06-29 00:00:00+00:00,5.409090909090909,22,12.34109090909091,22,8.017182608695652,23,52.37950333333333,24
CHP,Chepstow A48,Urban Traffic,51.638094,-2.678731,2026-06-29 00:00:00+00:00,7.041666666666667,24,10.547666666666666,24,17.288703478260867,23,,0
NPT3,Newport,Urban Background,51.601203,-2.977281,2026-06-29 00:00:00+00:00,4.25325,24,10.44375,24,3.7179854166666666,24,,0
PEMB,Narberth,Rural Background,51.782616,-4.69237,2026-06-29 00:00:00+00:00,5.1031249999999995,24,10.8125,24,2.0211945833333336,24,46.596824999999995,24
