latitude,longitude,sst_c,clim_sst,anomaly_c
51.2700,-5.4500,19.3700,17.3220,2.0480
51.2700,-5.4300,19.3600,17.3280,2.0320
51.2700,-5.4100,19.3400,17.3300,2.0100
51.2700,-5.3900,19.3100,17.3140,1.9960
51.2700,-5.3700,19.3000,17.2960,2.0040
51.2700,-5.3500,19.2800,17.3000,1.9800
51.2700,-5.3300,19.3000,17.2880,2.0120
51.2700,-5.3100,19.3000,17.2920,2.0080
51.2700,-5.2900,19.2700,17.2860,1.9840
51.2700,-5.2700,19.2300,17.2860,1.9440
51.2700,-5.2500,19.1700,17.2840,1.8860
51.2700,-5.2300,19.1700,17.3020,1.8680
51.2700,-5.2100,19.1800,17.3180,1.8620
51.2700,-5.1900,19.1900,17.3240,1.8660
51.2700,-5.1700,19.2000,17.3440,1.8560
51.2700,-5.1500,19.1700,17.3400,1.8300
51.2700,-5.1300,19.1100,17.3340,1.7760
51.2700,-5.1100,19.0300,17.3200,1.7100
51.2700,-5.0900,18.9200,17.3080,1.6120
51.2700,-5.0700,18.8200,17.2840,1.5360
51.2700,-5.0500,18.7500,17.2680,1.4820
51.2700,-5.0300,18.6800,17.2560,1.4240
51.2700,-5.0100,18.6500,17.2480,1.4020
51.2700,-4.9900,18.6400,17.2280,1.4120
51.2700,-4.9700,18.6200,17.2180,1.4020
51.2700,-4.9500,18.6200,17.2000,1.4200
51.2700,-4.9300,18.5900,17.1820,1.4080
51.2700,-4.9100,18.5300,17.1580,1.3720
51.2700,-4.8900,18.4500,17.1220,1.3280
51.2700,-4.8700,18.3600,17.1000,1.2600
51.2700,-4.8500,18.2900,17.0600,1.2300
51.2700,-4.8300,18.2300,17.0420,1.1880
51.2700,-4.8100,18.1800,16.9960,1.1840
51.2700,-4.7900,18.1300,16.9360,1.1940
51.2700,-4.7700,18.1000,16.9280,1.1720
51.2700,-4.7500,18.0800,16.9020,1.1780
51.2700,-4.7300,18.0800,16.8720,1.2080
51.2700,-4.7100,18.0700,16.8880,1.1820
51.2700,-4.6900,18.0900,16.8900,1.2000
51.2700,-4.6700,18.1100,16.9140,1.1960
51.2700,-4.6500,18.1100,16.9180,1.1920
51.2700,-4.6300,18.1400,16.9340,1.2060
51.2700,-4.6100,18.1500,16.9780,1.1720
51.2700,-4.5900,18.1700,17.0020,1.1680
51.2700,-4.5700,18.2300,17.0520,1.1780
51.2700,-4.5500,18.2800,17.1040,1.1760
51.2700,-4.5300,18.3500,17.1640,1.1860
51.2700,-4.5100,18.4000,17.2440,1.1560
51.2700,-4.4900,18.4400,17.2980,1.1420
51.2700,-4.4700,18.4600,17.3520,1.1080
51.2700,-4.4500,18.5100,17.3580,1.1520
51.2700,-4.4300,18.5800,17.3420,1.2380
51.2700,-4.4100,18.6200,17.3380,1.2820
51.2700,-4.3900,18.6600,17.3640,1.2960
51.2700,-4.3700,18.7000,17.4020,1.2980
51.2700,-4.3500,18.7600,17.4720,1.2880
51.2700,-4.3300,18.8000,17.4860,1.3140
51.2700,-4.3100,18.8600,17.5020,1.3580
51.2700,-4.2900,18.9100,17.5000,1.4100
51.2700,-4.2700,18.9400,17.4780,1.4620
51.2700,-4.2500,18.9300,17.4620,1.4680
51.2700,-4.2300,18.9500,17.4760,1.4740
51.2700,-4.2100,19.0800,17.4760,1.6040
51.2700,-4.1900,19.2000,17.4900,1.7100
51.2700,-4.1700,19.3100,17.4800,1.8300
51.2700,-4.1500,19.4000,17.4760,1.9240
51.2700,-4.1300,19.4500,17.4600,1.9900
51.2700,-4.1100,19.4600,17.5120,1.9480
51.2700,-4.0900,19.4400,17.5600,1.8800
51.2700,-4.0700,19.4200,17.6220,1.7980
51.2700,-4.0500,19.3700,17.6440,1.7260
51.2700,-4.0300,19.3200,17.6920,1.6280
51.2700,-4.0100,19.2800,17.7320,1.5480
51.2700,-3.9900,19.3000,17.7640,1.5360
51.2700,-3.9700,19.3100,17.8060,1.5040
51.2700,-3.9500,19.3400,17.8200,1.5200
51.2700,-3.9300,19.3800,17.8460,1.5340
51.2700,-3.9100,19.4600,17.8640,1.5960
51.2700,-3.8900,19.4900,17.9000,1.5900
51.2700,-3.8700,19.5500,17.9400,1.6100
51.2700,-3.8500,19.6000,17.9860,1.6140
51.2700,-3.8300,19.6600,18.0280,1.6320
51.2700,-3.8100,19.7000,18.0780,1.6220
51.2700,-3.7900,19.7400,18.1400,1.6000
51.2700,-3.7700,19.8300,18.2000,1.6300
51.2700,-3.7500,19.9400,18.2420,1.6980
51.2700,-3.7300,20.0200,18.2840,1.7360
51.2700,-3.7100,20.1000,18.3100,1.7900
51.2700,-3.6900,20.2000,18.3360,1.8640
51.2700,-3.6700,20.2500,18.3500,1.9000
51.2700,-3.6500,20.2600,18.3660,1.8940
51.2700,-3.6300,20.2700,18.3820,1.8880
51.2700,-3.6100,20.2500,18.4180,1.8320
51.2700,-3.5900,20.2600,18.4640,1.7960
51.2700,-3.5700,20.2500,18.5060,1.7440
51.2700,-3.5500,20.2600,18.5520,1.7080
51.2700,-3.5300,20.3000,18.5740,1.7260
51.2700,-3.5100,20.3500,18.5920,1.7580
51.2700,-3.4900,20.4200,18.6140,1.8060
51.2700,-3.4700,20.5000,18.6320,1.8680
51.2700,-3.4500,20.5300,18.6620,1.8680
51.2700,-3.4300,20.5800,18.6860,1.8940
51.2700,-3.4100,20.6300,18.7340,1.8960
51.2700,-3.3900,20.6500,18.7960,1.8540
51.2700,-3.3700,20.6600,18.8420,1.8180
51.2700,-3.3500,20.6700,18.9120,1.7580
51.2700,-3.3300,20.6800,18.9660,1.7140
51.2700,-3.3100,20.6800,19.0100,1.6700
51.2700,-3.2900,20.6900,19.0480,1.6420
51.2700,-3.2700,20.7100,19.0580,1.6520
51.2700,-3.2500,20.7200,19.0700,1.6500
51.2700,-3.2300,20.7200,19.0880,1.6320
51.2700,-3.2100,20.7500,19.1000,1.6500
51.2700,-3.1900,20.7800,19.0940,1.6860
51.2700,-3.1700,20.8000,19.1160,1.6840
51.2700,-3.1500,20.8200,19.1320,1.6880
51.2700,-3.1300,20.8100,19.1540,1.6560
51.2700,-3.1100,20.7900,19.1440,1.6460
51.2700,-3.0900,20.7600,19.1320,1.6280
51.2700,-3.0700,20.7300,19.1180,1.6120
51.2700,-3.0500,20.7100,19.1060,1.6040
51.2700,-3.0300,20.7000,19.0960,1.6040
51.2900,-6.4900,17.8200,16.5160,1.3040
51.2900,-6.4700,17.7400,16.4800,1.2600
51.2900,-6.4500,17.6600,16.4400,1.2200
51.2900,-6.4300,17.6200,16.4240,1.1960
51.2900,-6.4100,17.6400,16.4040,1.2360
51.2900,-6.3900,17.6900,16.3980,1.2920
51.2900,-6.3700,17.7800,16.3980,1.3820
51.2900,-6.3500,17.9000,16.4000,1.5000
51.2900,-6.3300,18.0700,16.3980,1.6720
51.2900,-6.3100,18.2400,16.4080,1.8320
51.2900,-6.2900,18.4300,16.4120,2.0180
51.2900,-6.2700,18.6000,16.4160,2.1840
51.2900,-6.2500,18.7700,16.4360,2.3340
51.2900,-6.2300,18.9100,16.4560,2.4540
51.2900,-6.2100,19.0100,16.4960,2.5140
51.2900,-6.1900,19.1000,16.5260,2.5740
51.2900,-6.1700,19.1900,16.5640,2.6260
51.2900,-6.1500,19.2200,16.6060,2.6140
51.2900,-6.1300,19.2300,16.6440,2.5860
51.2900,-6.1100,19.2100,16.6860,2.5240
51.2900,-6.0900,19.2200,16.7220,2.4980
51.2900,-6.0700,19.2700,16.7560,2.5140
51.2900,-6.0500,19.3200,16.7780,2.5420
51.2900,-6.0300,19.3400,16.7940,2.5460
51.2900,-6.0100,19.3400,16.8200,2.5200
51.2900,-5.9900,19.3800,16.8400,2.5400
51.2900,-5.9700,19.3800,16.8720,2.5080
51.2900,-5.9500,19.3700,16.9080,2.4620
51.2900,-5.9300,19.4000,16.9340,2.4660
51.2900,-5.9100,19.4200,16.9480,2.4720
51.2900,-5.8900,19.4200,16.9660,2.4540
51.2900,-5.8700,19.4300,17.0060,2.4240
51.2900,-5.8500,19.4400,17.0420,2.3980
51.2900,-5.8300,19.4500,17.0740,2.3760
51.2900,-5.8100,19.4600,17.1120,2.3480
51.2900,-5.7900,19.4700,17.1280,2.3420
51.2900,-5.7700,19.4700,17.1440,2.3260
51.2900,-5.7500,19.4700,17.1580,2.3120
51.2900,-5.7300,19.4500,17.1540,2.2960
51.2900,-5.7100,19.4300,17.1880,2.2420
51.2900,-5.6900,19.4300,17.2220,2.2080
51.2900,-5.6700,19.4300,17.2300,2.2000
51.2900,-5.6500,19.4300,17.2400,2.1900
51.2900,-5.6300,19.4500,17.2460,2.2040
51.2900,-5.6100,19.4300,17.2320,2.1980
51.2900,-5.5900,19.4600,17.2260,2.2340
51.2900,-5.5700,19.4800,17.2320,2.2480
51.2900,-5.5500,19.4900,17.2440,2.2460
51.2900,-5.5300,19.4900,17.2740,2.2160
51.2900,-5.5100,19.4800,17.2960,2.1840
51.2900,-5.4900,19.4400,17.3140,2.1260
51.2900,-5.4700,19.3900,17.3180,2.0720
51.2900,-5.4500,19.3900,17.3200,2.0700
51.2900,-5.4300,19.3700,17.3140,2.0560
51.2900,-5.4100,19.3400,17.3120,2.0280
51.2900,-5.3900,19.3400,17.3000,2.0400
51.2900,-5.3700,19.3400,17.2780,2.0620
51.2900,-5.3500,19.3400,17.2500,2.0900
51.2900,-5.3300,19.3200,17.2400,2.0800
51.2900,-5.3100,19.2700,17.2340,2.0360
51.2900,-5.2900,19.2400,17.2340,2.0060
51.2900,-5.2700,19.1500,17.2480,1.9020
51.2900,-5.2500,19.1100,17.2540,1.8560
51.2900,-5.2300,19.0800,17.2660,1.8140
51.2900,-5.2100,19.0800,17.2800,1.8000
51.2900,-5.1900,19.0900,17.2940,1.7960
51.2900,-5.1700,19.1100,17.3140,1.7960
51.2900,-5.1500,19.0900,17.3260,1.7640
51.2900,-5.1300,19.0500,17.3240,1.7260
51.2900,-5.1100,18.9700,17.3240,1.6460
51.2900,-5.0900,18.8800,17.3080,1.5720
51.2900,-5.0700,18.7900,17.3140,1.4760
51.2900,-5.0500,18.7200,17.2900,1.4300
51.2900,-5.0300,18.6500,17.2700,1.3800
51.2900,-5.0100,18.6000,17.2540,1.3460
51.2900,-4.9900,18.5700,17.2240,1.3460
51.2900,-4.9700,18.5400,17.1920,1.3480
51.2900,-4.9500,18.5000,17.1800,1.3200
51.2900,-4.9300,18.4600,17.1600,1.3000
51.2900,-4.9100,18.4000,17.0980,1.3020
51.2900,-4.8900,18.3200,17.0100,1.3100
51.2900,-4.8700,18.2600,16.9560,1.3040
51.2900,-4.8500,18.2000,16.9540,1.2460
51.2900,-4.8300,18.1600,16.9340,1.2260
51.2900,-4.8100,18.1300,16.9240,1.2060
51.2900,-4.7900,18.1100,16.8960,1.2140
51.2900,-4.7700,18.0900,16.9000,1.1900
51.2900,-4.7500,18.0800,16.8920,1.1880
51.2900,-4.7300,18.0700,16.8880,1.1820
51.2900,-4.7100,18.0800,16.8800,1.2000
51.2900,-4.6900,18.0800,16.8780,1.2020
51.2900,-4.6700,18.1200,16.9120,1.2080
51.2900,-4.6500,18.1400,16.9700,1.1700
51.2900,-4.6300,18.1600,16.9940,1.1660
51.2900,-4.6100,18.1900,17.0360,1.1540
51.2900,-4.5900,18.2100,17.0640,1.1460
51.2900,-4.5700,18.2500,17.0860,1.1640
51.2900,-4.5500,18.3300,17.1360,1.1940
51.2900,-4.5300,18.3700,17.2000,1.1700
51.2900,-4.5100,18.4500,17.2780,1.1720
51.2900,-4.4900,18.4700,17.3460,1.1240
51.2900,-4.4700,18.4900,17.3940,1.0960
51.2900,-4.4500,18.5600,17.3940,1.1660
51.2900,-4.4300,18.6300,17.4060,1.2240
51.2900,-4.4100,18.6800,17.4240,1.2560
51.2900,-4.3900,18.7300,17.4460,1.2840
51.2900,-4.3700,18.7600,17.4860,1.2740
51.2900,-4.3500,18.8000,17.4960,1.3040
51.2900,-4.3300,18.8600,17.5200,1.3400
51.2900,-4.3100,18.8800,17.5440,1.3360
51.2900,-4.2900,18.9300,17.5540,1.3760
51.2900,-4.2700,18.9500,17.5540,1.3960
51.2900,-4.2500,19.0000,17.5440,1.4560
51.2900,-4.2300,19.0600,17.5480,1.5120
51.2900,-4.2100,19.1800,17.5320,1.6480
51.2900,-4.1900,19.2900,17.5480,1.7420
51.2900,-4.1700,19.4100,17.5520,1.8580
51.2900,-4.1500,19.5000,17.5420,1.9580
51.2900,-4.1300,19.5600,17.5600,2.0000
51.2900,-4.1100,19.5900,17.5820,2.0080
51.2900,-4.0900,19.5800,17.6540,1.9260
51.2900,-4.0700,19.5500,17.6960,1.8540
51.2900,-4.0500,19.5100,17.7320,1.7780
51.2900,-4.0300,19.4600,17.7720,1.6880
51.2900,-4.0100,19.4500,17.8000,1.6500
51.2900,-3.9900,19.4700,17.8280,1.6420
51.2900,-3.9700,19.4800,17.8580,1.6220
51.2900,-3.9500,19.5100,17.8780,1.6320
51.2900,-3.9300,19.5600,17.9120,1.6480
51.2900,-3.9100,19.6100,17.9320,1.6780
51.2900,-3.8900,19.6300,17.9560,1.6740
51.2900,-3.8700,19.6800,18.0020,1.6780
51.2900,-3.8500,19.7000,18.0520,1.6480
51.2900,-3.8300,19.7400,18.0980,1.6420
51.2900,-3.8100,19.7800,18.1620,1.6180
51.2900,-3.7900,19.8200,18.2320,1.5880
51.2900,-3.7700,19.9100,18.2840,1.6260
51.2900,-3.7500,20.0200,18.3280,1.6920
51.2900,-3.7300,20.1000,18.3700,1.7300
51.2900,-3.7100,20.1900,18.4000,1.7900
51.2900,-3.6900,20.2700,18.4180,1.8520
51.2900,-3.6700,20.3200,18.4300,1.8900
51.2900,-3.6500,20.3600,18.4500,1.9100
51.2900,-3.6300,20.3600,18.4540,1.9060
51.2900,-3.6100,20.3600,18.4780,1.8820
51.2900,-3.5900,20.3700,18.5260,1.8440
51.2900,-3.5700,20.3700,18.5640,1.8060
51.2900,-3.5500,20.3800,18.5940,1.7860
51.2900,-3.5300,20.3700,18.6140,1.7560
51.2900,-3.5100,20.4200,18.6240,1.7960
51.2900,-3.4900,20.4700,18.6660,1.8040
51.2900,-3.4700,20.5300,18.6860,1.8440
51.2900,-3.4500,20.5800,18.7120,1.8680
51.2900,-3.4300,20.6300,18.7280,1.9020
51.2900,-3.4100,20.6600,18.7580,1.9020
51.2900,-3.3900,20.6800,18.7980,1.8820
51.2900,-3.3700,20.7000,18.8540,1.8460
51.2900,-3.3500,20.7200,18.9180,1.8020
51.2900,-3.3300,20.7200,18.9680,1.7520
51.2900,-3.3100,20.7300,19.0120,1.7180
51.2900,-3.2900,20.7400,19.0380,1.7020
51.2900,-3.2700,20.7500,19.0480,1.7020
51.2900,-3.2500,20.7600,19.0680,1.6920
51.2900,-3.2300,20.7800,19.0760,1.7040
51.2900,-3.2100,20.7900,19.0920,1.6980
51.2900,-3.1900,20.8100,19.1040,1.7060
51.2900,-3.1700,20.8400,19.1000,1.7400
51.2900,-3.1500,20.8500,19.1120,1.7380
51.2900,-3.1300,20.8500,19.1300,1.7200
51.2900,-3.1100,20.8300,19.1360,1.6940
51.2900,-3.0900,20.8000,19.1340,1.6660
51.2900,-3.0700,20.7800,19.1240,1.6560
51.2900,-3.0500,20.7600,19.1120,1.6480
51.2900,-3.0300,20.7600,19.0960,1.6640
51.3100,-6.4900,17.9100,16.5020,1.4080
51.3100,-6.4700,17.8100,16.4680,1.3420
51.3100,-6.4500,17.7500,16.4400,1.3100
51.3100,-6.4300,17.7300,16.4140,1.3160
51.3100,-6.4100,17.7100,16.3900,1.3200
51.3100,-6.3900,17.7500,16.3780,1.3720
51.3100,-6.3700,17.8100,16.3760,1.4340
51.3100,-6.3500,17.9300,16.3800,1.5500
51.3100,-6.3300,18.0700,16.3760,1.6940
51.3100,-6.3100,18.2400,16.3760,1.8640
51.3100,-6.2900,18.3900,16.3860,2.0040
51.3100,-6.2700,18.5800,16.3860,2.1940
51.3100,-6.2500,18.7600,16.4100,2.3500
51.3100,-6.2300,18.8800,16.4340,2.4460
51.3100,-6.2100,19.0200,16.4640,2.5560
51.3100,-6.1900,19.1200,16.5020,2.6180
51.3100,-6.1700,19.1700,16.5520,2.6180
51.3100,-6.1500,19.1900,16.5900,2.6000
51.3100,-6.1300,19.1800,16.6220,2.5580
51.3100,-6.1100,19.1700,16.6620,2.5080
51.3100,-6.0900,19.2300,16.6960,2.5340
51.3100,-6.0700,19.2500,16.7380,2.5120
51.3100,-6.0500,19.2800,16.7600,2.5200
51.3100,-6.0300,19.3100,16.7840,2.5260
51.3100,-6.0100,19.3300,16.8100,2.5200
51.3100,-5.9900,19.3400,16.8500,2.4900
51.3100,-5.9700,19.3600,16.8880,2.4720
51.3100,-5.9500,19.3700,16.9120,2.4580
51.3100,-5.9300,19.3800,16.9380,2.4420
51.3100,-5.9100,19.4000,16.9640,2.4360
51.3100,-5.8900,19.4100,16.9880,2.4220
51.3100,-5.8700,19.4200,17.0140,2.4060
51.3100,-5.8500,19.4400,17.0420,2.3980
51.3100,-5.8300,19.4400,17.0780,2.3620
51.3100,-5.8100,19.4500,17.1060,2.3440
51.3100,-5.7900,19.4400,17.1160,2.3240
51.3100,-5.7700,19.4400,17.1160,2.3240
51.3100,-5.7500,19.4300,17.1140,2.3160
51.3100,-5.7300,19.4200,17.1340,2.2860
51.3100,-5.7100,19.4000,17.1540,2.2460
51.3100,-5.6900,19.3900,17.1760,2.2140
51.3100,-5.6700,19.3900,17.2040,2.1860
51.3100,-5.6500,19.4000,17.2100,2.1900
51.3100,-5.6300,19.4100,17.2080,2.2020
51.3100,-5.6100,19.4000,17.2060,2.1940
51.3100,-5.5900,19.4000,17.2260,2.1740
51.3100,-5.5700,19.4300,17.2400,2.1900
51.3100,-5.5500,19.4500,17.2700,2.1800
51.3100,-5.5300,19.4600,17.2780,2.1820
51.3100,-5.5100,19.4600,17.2780,2.1820
51.3100,-5.4900,19.4400,17.2900,2.1500
51.3100,-5.4700,19.4100,17.3160,2.0940
51.3100,-5.4500,19.4400,17.3080,2.1320
51.3100,-5.4300,19.3900,17.2980,2.0920
51.3100,-5.4100,19.3800,17.2780,2.1020
51.3100,-5.3900,19.3500,17.2620,2.0880
51.3100,-5.3700,19.3300,17.2240,2.1060
51.3100,-5.3500,19.3200,17.1980,2.1220
51.3100,-5.3300,19.2500,17.1760,2.0740
51.3100,-5.3100,19.1700,17.1700,2.0000
51.3100,-5.2900,19.1300,17.1940,1.9360
51.3100,-5.2700,19.0600,17.2080,1.8520
51.3100,-5.2500,19.0100,17.2340,1.7760
51.3100,-5.2300,18.9800,17.2580,1.7220
51.3100,-5.2100,18.9700,17.2800,1.6900
51.3100,-5.1900,18.9700,17.3000,1.6700
51.3100,-5.1700,18.9900,17.3080,1.6820
51.3100,-5.1500,18.9700,17.3100,1.6600
51.3100,-5.1300,18.9500,17.3220,1.6280
51.3100,-5.1100,18.8900,17.3100,1.5800
51.3100,-5.0900,18.8300,17.3040,1.5260
51.3100,-5.0700,18.7700,17.3160,1.4540
51.3100,-5.0500,18.7000,17.3120,1.3880
51.3100,-5.0300,18.6200,17.2900,1.3300
51.3100,-5.0100,18.5400,17.2800,1.2600
51.3100,-4.9900,18.4700,17.2540,1.2160
51.3100,-4.9700,18.4200,17.2080,1.2120
51.3100,-4.9500,18.3500,17.1480,1.2020
51.3100,-4.9300,18.3000,17.0840,1.2160
51.3100,-4.9100,18.2300,17.0040,1.2260
51.3100,-4.8900,18.1800,16.9420,1.2380
51.3100,-4.8700,18.1200,16.8980,1.2220
51.3100,-4.8500,18.0900,16.8820,1.2080
51.3100,-4.8300,18.0800,16.8780,1.2020
51.3100,-4.8100,18.0800,16.8600,1.2200
51.3100,-4.7900,18.0900,16.8660,1.2240
51.3100,-4.7700,18.0900,16.8760,1.2140
51.3100,-4.7500,18.0900,16.8640,1.2260
51.3100,-4.7300,18.1000,16.8680,1.2320
51.3100,-4.7100,18.1000,16.8580,1.2420
51.3100,-4.6900,18.1200,16.8740,1.2460
51.3100,-4.6700,18.1300,16.9120,1.2180
51.3100,-4.6500,18.1300,16.9420,1.1880
51.3100,-4.6300,18.1300,17.0220,1.1080
51.3100,-4.6100,18.1800,17.0720,1.1080
51.3100,-4.5900,18.2300,17.0900,1.1400
51.3100,-4.5700,18.2900,17.1280,1.1620
51.3100,-4.5500,18.3700,17.1780,1.1920
51.3100,-4.5300,18.4200,17.2420,1.1780
51.3100,-4.5100,18.4900,17.3080,1.1820
51.3100,-4.4900,18.5100,17.3620,1.1480
51.3100,-4.4700,18.5600,17.4180,1.1420
51.3100,-4.4500,18.6000,17.4320,1.1680
51.3100,-4.4300,18.6900,17.4340,1.2560
51.3100,-4.4100,18.7400,17.4660,1.2740
51.3100,-4.3900,18.8000,17.4840,1.3160
51.3100,-4.3700,18.7800,17.4780,1.3020
51.3100,-4.3500,18.8200,17.5040,1.3160
51.3100,-4.3300,18.8700,17.5580,1.3120
51.3100,-4.3100,18.9700,17.5620,1.4080
51.3100,-4.2900,18.9800,17.5880,1.3920
51.3100,-4.2700,19.0000,17.6020,1.3980
51.3100,-4.2500,19.1300,17.6260,1.5040
51.3100,-4.2300,19.2100,17.6260,1.5840
51.3100,-4.2100,19.3000,17.6340,1.6660
51.3100,-4.1900,19.4100,17.6220,1.7880
51.3100,-4.1700,19.5200,17.6260,1.8940
51.3100,-4.1500,19.6100,17.6520,1.9580
51.3100,-4.1300,19.6700,17.6600,2.0100
51.3100,-4.1100,19.7000,17.6960,2.0040
51.3100,-4.0900,19.7100,17.7440,1.9660
51.3100,-4.0700,19.6800,17.7720,1.9080
51.3100,-4.0500,19.6400,17.8160,1.8240
51.3100,-4.0300,19.6100,17.8600,1.7500
51.3100,-4.0100,19.6200,17.8820,1.7380
51.3100,-3.9900,19.6700,17.8900,1.7800
51.3100,-3.9700,19.6900,17.9120,1.7780
51.3100,-3.9500,19.7300,17.9360,1.7940
51.3100,-3.9300,19.7900,17.9740,1.8160
51.3100,-3.9100,19.7900,18.0060,1.7840
51.3100,-3.8900,19.8200,18.0460,1.7740
51.3100,-3.8700,19.8200,18.0840,1.7360
51.3100,-3.8500,19.8300,18.1300,1.7000
51.3100,-3.8300,19.8400,18.2000,1.6400
51.3100,-3.8100,19.8700,18.2540,1.6160
51.3100,-3.7900,19.9600,18.3020,1.6580
51.3100,-3.7700,20.0400,18.3540,1.6860
51.3100,-3.7500,20.1300,18.4000,1.7300
51.3100,-3.7300,20.2000,18.4460,1.7540
51.3100,-3.7100,20.2700,18.4740,1.7960
51.3100,-3.6900,20.3600,18.4900,1.8700
51.3100,-3.6700,20.4000,18.5060,1.8940
51.3100,-3.6500,20.4300,18.5120,1.9180
51.3100,-3.6300,20.4600,18.5280,1.9320
51.3100,-3.6100,20.4500,18.5500,1.9000
51.3100,-3.5900,20.4500,18.5520,1.8980
51.3100,-3.5700,20.4400,18.5840,1.8560
51.3100,-3.5500,20.4500,18.6240,1.8260
51.3100,-3.5300,20.4700,18.6440,1.8260
51.3100,-3.5100,20.5000,18.6660,1.8340
51.3100,-3.4900,20.5100,18.6900,1.8200
51.3100,-3.4700,20.5700,18.7160,1.8540
51.3100,-3.4500,20.6200,18.7360,1.8840
51.3100,-3.4300,20.6500,18.7680,1.8820
51.3100,-3.4100,20.6800,18.8060,1.8740
51.3100,-3.3900,20.6900,18.8440,1.8460
51.3100,-3.3700,20.7100,18.8780,1.8320
51.3100,-3.3500,20.7600,18.9180,1.8420
51.3100,-3.3300,20.7600,18.9600,1.8000
51.3100,-3.3100,20.7700,19.0040,1.7660
51.3100,-3.2900,20.7900,19.0440,1.7460
51.3100,-3.2700,20.8000,19.0660,1.7340
51.3100,-3.2500,20.8200,19.0680,1.7520
51.3100,-3.2300,20.8300,19.0700,1.7600
51.3100,-3.2100,20.8400,19.0840,1.7560
51.3100,-3.1900,20.8600,19.0860,1.7740
51.3100,-3.1700,20.8700,19.0920,1.7780
51.3100,-3.1500,20.8700,19.0920,1.7780
51.3100,-3.1300,20.8800,19.1160,1.7640
51.3100,-3.1100,20.8600,19.1220,1.7380
51.3100,-3.0900,20.8400,19.1280,1.7120
51.3100,-3.0700,20.8200,19.1220,1.6980
51.3100,-3.0500,20.8100,19.1100,1.7000
51.3100,-3.0300,20.8200,19.0920,1.7280
51.3300,-6.4900,17.9700,16.4980,1.4720
51.3300,-6.4700,17.9200,16.4700,1.4500
51.3300,-6.4500,17.8700,16.4460,1.4240
51.3300,-6.4300,17.8500,16.4200,1.4300
51.3300,-6.4100,17.8700,16.3940,1.4760
51.3300,-6.3900,17.9100,16.3780,1.5320
51.3300,-6.3700,17.9600,16.3660,1.5940
51.3300,-6.3500,18.0500,16.3580,1.6920
51.3300,-6.3300,18.1500,16.3640,1.7860
51.3300,-6.3100,18.2500,16.3520,1.8980
51.3300,-6.2900,18.3900,16.3520,2.0380
51.3300,-6.2700,18.5700,16.3620,2.2080
51.3300,-6.2500,18.7400,16.3800,2.3600
51.3300,-6.2300,18.8800,16.4040,2.4760
51.3300,-6.2100,19.0100,16.4560,2.5540
51.3300,-6.1900,19.1000,16.4880,2.6120
51.3300,-6.1700,19.1500,16.5240,2.6260
51.3300,-6.1500,19.1700,16.5660,2.6040
51.3300,-6.1300,19.1700,16.6000,2.5700
51.3300,-6.1100,19.1700,16.6420,2.5280
51.3300,-6.0900,19.2000,16.6700,2.5300
51.3300,-6.0700,19.2300,16.7100,2.5200
51.3300,-6.0500,19.2600,16.7460,2.5140
51.3300,-6.0300,19.2900,16.7740,2.5160
51.3300,-6.0100,19.2900,16.8180,2.4720
51.3300,-5.9900,19.3000,16.8640,2.4360
51.3300,-5.9700,19.3300,16.9100,2.4200
51.3300,-5.9500,19.3300,16.9340,2.3960
51.3300,-5.9300,19.3500,16.9640,2.3860
51.3300,-5.9100,19.3900,16.9740,2.4160
51.3300,-5.8900,19.4000,17.0020,2.3980
51.3300,-5.8700,19.4200,17.0280,2.3920
51.3300,-5.8500,19.4200,17.0560,2.3640
51.3300,-5.8300,19.4200,17.0720,2.3480
51.3300,-5.8100,19.4200,17.0860,2.3340
51.3300,-5.7900,19.4000,17.0860,2.3140
51.3300,-5.7700,19.3800,17.0820,2.2980
51.3300,-5.7500,19.3700,17.0980,2.2720
51.3300,-5.7300,19.3600,17.1140,2.2460
51.3300,-5.7100,19.3600,17.1320,2.2280
51.3300,-5.6900,19.3500,17.1600,2.1900
51.3300,-5.6700,19.3700,17.1900,2.1800
51.3300,-5.6500,19.3700,17.1840,2.1860
51.3300,-5.6300,19.3900,17.1940,2.1960
51.3300,-5.6100,19.4200,17.2140,2.2060
51.3300,-5.5900,19.4000,17.2340,2.1660
51.3300,-5.5700,19.3900,17.2540,2.1360
51.3300,-5.5500,19.4000,17.2660,2.1340
51.3300,-5.5300,19.4000,17.2680,2.1320
51.3300,-5.5100,19.3800,17.2640,2.1160
51.3300,-5.4900,19.3800,17.2660,2.1140
51.3300,-5.4700,19.3700,17.2860,2.0840
51.3300,-5.4500,19.3600,17.3000,2.0600
51.3300,-5.4300,19.3700,17.2740,2.0960
51.3300,-5.4100,19.3800,17.2500,2.1300
51.3300,-5.3900,19.3600,17.2260,2.1340
51.3300,-5.3700,19.3200,17.1920,2.1280
51.3300,-5.3500,19.3000,17.1660,2.1340
51.3300,-5.3300,19.2100,17.1360,2.0740
51.3300,-5.3100,19.1000,17.1420,1.9580
51.3300,-5.2900,19.0300,17.1600,1.8700
51.3300,-5.2700,18.9300,17.1780,1.7520
51.3300,-5.2500,18.8800,17.2180,1.6620
51.3300,-5.2300,18.8600,17.2500,1.6100
51.3300,-5.2100,18.8300,17.2860,1.5440
51.3300,-5.1900,18.8300,17.3140,1.5160
51.3300,-5.1700,18.8500,17.3060,1.5440
